frame_idx,marker_id,x,y
0,0,233.23810577392578,374.7827625274658
0,1,251.26651763916016,387.27378845214844
0,2,247.2127914428711,399.0501308441162
0,3,246.29161834716797,405.8441734313965
0,4,255.48084259033203,358.75722885131836
0,5,254.7214126586914,352.53684997558594
0,6,254.94617462158203,345.7939910888672
0,7,231.68277740478516,414.2362976074219
0,8,228.88111114501953,342.11697578430176
0,9,195.95020294189453,399.1281795501709
0,10,201.0513687133789,359.604549407959
0,11,81.29722595214844,524.5907592773438
0,12,103.28929901123047,243.72848510742188
0,13,7.151298522949219,582.3395347595215
0,14,-34.160118103027344,187.58119583129883
1,0,241.42737925052643,348.87656807899475
1,1,259.35831367969513,363.1177054345608
1,2,257.483252286911,369.6186549961567
1,3,257.2773253917694,373.673112988472
1,4,261.7578160762787,343.7444521486759
1,5,261.2136083841324,340.01050874590874
1,6,261.4670181274414,335.6802825629711
1,7,237.77029991149902,389.20963168144226
1,8,237.57989168167114,336.3859033584595
1,9,204.7317123413086,376.12519562244415
1,10,208.4075951576233,345.65077543258667
1,11,106.57417297363281,467.9372012615204
1,12,121.90391063690186,244.89732027053833
1,16,-26.884593963623047,172.58831977844238
1,18,-44.68812942504883,155.80378532409668
1,20,-40.294437408447266,181.00836753845215
1,22,-38.67362976074219,190.94112396240234
2,0,262.5160956662148,328.7469723634422
2,1,276.5655604656786,339.0017375280149
2,2,275.70650527253747,344.9308288260363
2,3,275.2267869748175,348.5901628341526
2,4,280.446951109916,326.9130306201987
2,5,280.3862067591399,321.2621137336828
2,6,280.58454871177673,317.8807770484127
2,7,253.45981538295746,362.11465291678905
2,8,257.7414794266224,317.20169216394424
2,9,220.98453760147095,349.1109286621213
2,10,229.04706850647926,326.0843114554882
2,11,111.62879467010498,417.12015084922314
2,12,127.6928636431694,224.94109019637108
3,0,236.35567833916866,194.542549593898
3,1,244.86795524557238,191.34094581178942
3,2,246.6634315365809,193.93234307633975
3,3,248.6809776906739,195.52420723091927
3,4,240.98601072415477,185.41142785372358
3,5,238.73634387171478,182.60173333586863
3,6,236.44535215571523,180.73405279526924
3,7,243.89675464481115,241.28779522608966
3,8,231.37230549938977,214.12852132692933
3,9,221.55345812439919,242.97472060890868
3,10,220.2154249045998,229.25764272920787
3,11,199.1067967377603,222.76966096105753
3,12,154.51479895506054,166.05359348701313
3,13,147.22540378570557,359.3669955432415
3,15,247.76426315307617,241.54094696044922
3,16,115.66878765821457,193.72383903712034
3,17,251.63660049438477,253.13095092773438
3,18,87.92443096637726,188.26658338308334
3,19,245.7065200805664,250.4157543182373
3,20,91.19355976581573,196.23859114944935
3,21,241.89577102661133,246.05280876159668
3,22,60.39798021316528,196.9885566830635
3,23,216.6284942626953,255.01516342163086
3,24,186.6433334350586,259.1187858581543
4,0,316.0806142955221,100.1887534415755
4,1,317.60781180960976,95.24443443238226
4,2,316.61974859902784,95.39207183551241
4,3,315.6337599650078,95.88741928751688
4,4,320.4341640157918,92.36437799148177
4,5,321.0396303804805,90.92663330776361
4,6,321.67752627603477,89.7915910763146
4,7,292.3885506740771,147.05711665767012
4,8,298.80398628127296,132.37000020802952
4,9,285.24987638927996,155.8072796901979
4,10,289.05152585881297,147.57795201789122
4,11,254.6957220441982,130.47349367649872
4,12,339.1218606239454,116.61891859167554
4,13,215.3944044560194,272.6830563903786
4,14,240.17892241477966,211.08465693891048
4,15,259.64569298550487,293.9025460090488
4,16,374.5486636357964,288.2095288139317
4,17,257.47107714414597,303.12177434563637
4,18,308.1391647364944,287.06012420821935
4,19,257.76209712028503,300.8899015188217
4,20,304.1533864941448,289.36480265459977
4,21,253.84331583976746,282.47521698474884
4,22,232.66148880124092,261.27960892394185
4,23,283.66061352193356,296.03829860687256
4,24,324.79971021413803,298.43611154705286
4,25,288.6208724975586,466.42467498779297
4,26,395.4229736328125,468.7566375732422
4,27,284.62806701660156,582.052173614502
4,28,379.36946868896484,598.7941360473633
4,29,282.0707321166992,603.6750411987305
4,30,362.7925491333008,635.6816482543945
4,32,398.05694580078125,639.1026306152344
4,100,257.4297523498535,315.15174865722656
4,101,266.69824600219727,323.36780548095703
4,102,272.0069122314453,334.1457939147949
4,103,272.78575897216797,344.14758682250977
4,104,271.97383880615234,352.70155906677246
4,105,259.9573516845703,349.18447494506836
4,106,258.33215713500977,360.0396251678467
4,107,261.3362503051758,362.5020217895508
4,108,264.57611083984375,362.6765727996826
4,109,253.28876495361328,348.62863540649414
4,110,251.6598892211914,360.26269912719727
4,111,256.1262321472168,361.96812629699707
4,112,260.39955139160156,360.7553958892822
4,113,247.23512649536133,345.9018802642822
4,114,245.6745147705078,356.927547454834
4,115,250.50132751464844,358.1329822540283
4,116,255.14272689819336,356.3580322265625
4,117,241.2861442565918,341.3800621032715
4,118,239.98687744140625,350.9608554840088
4,119,244.20364379882812,352.68908500671387
4,120,248.29769134521484,351.70984268188477
5,0,357.0714275214019,59.425612581913825
5,1,355.89956819495535,51.682800324901656
5,2,353.53293771577336,51.5146455490417
5,3,350.734995725823,51.4803622261336
5,4,362.0788767503145,50.783414847455795
5,5,364.03910442557566,50.1871212881458
5,6,366.11589390628524,49.74114090084757
5,7,324.3678135993832,92.40133335637438
5,8,342.6979278606086,85.15996384878235
5,9,326.4944725908572,104.7430000886834
5,10,333.24425429167604,100.58713242626254
5,11,286.65496236270513,107.37951491971162
5,12,404.53896140372285,105.97136051832126
5,13,250.71460190811194,240.70439063780213
5,14,366.25967102125287,217.29602323961444
5,15,267.6107082765702,306.37203707211484
5,16,449.85628685308455,307.643055298552
5,17,261.3097627321258,324.90273932693526
5,18,411.5800074588333,323.95544579099806
5,19,265.87134385481477,323.4652239549905
5,20,405.962139035837,322.8194902438736
5,21,263.0906366556883,302.5037990882993
5,22,338.3822607714683,292.92248218436725
5,23,319.88954406318953,309.5961876399815
5,24,375.3138805029448,312.45355670238496
5,25,304.9118661880493,457.93237790465355
5,26,394.93450582027435,459.9904829263687
5,27,298.00714284181595,573.9901059865952
5,28,379.0841817855835,591.9795700907707
5,29,292.68110513687134,598.5535955429077
5,30,363.8125991821289,624.6164667606354
5,100,259.8846435546875,314.13450479507446
5,101,268.03820610046387,321.2335753440857
5,102,272.83642292022705,331.6257905960083
5,103,274.3399906158447,341.3996386528015
5,104,273.9251708984375,349.78496074676514
5,105,259.2893600463867,345.398805141449
5,106,257.33219623565674,355.9160041809082
5,107,261.13787174224854,358.30708265304565
5,108,265.3232192993164,358.2709264755249
5,109,254.30952072143555,345.89157342910767
5,110,253.04925918579102,357.73667335510254
5,111,258.00891876220703,359.8153495788574
5,112,262.66565799713135,358.7773060798645
5,113,249.93477821350098,344.1497826576233
5,114,249.2631483078003,355.588481426239
5,115,254.34263706207275,356.55575037002563
5,116,258.922963142395,354.5481491088867
5,117,245.631103515625,340.5073857307434
5,118,244.76890087127686,349.8035430908203
5,119,249.01811599731445,351.23751640319824
5,120,253.11142444610596,349.90851402282715
5,121,482.48661041259766,321.293249130249
5,122,474.5349884033203,329.55445289611816
5,123,471.12159729003906,340.87697982788086
5,124,468.9754104614258,350.4370594024658
5,125,468.4188461303711,358.70203971862793
5,126,485.3238296508789,351.7850589752197
5,127,481.1879348754883,365.7810974121094
5,128,472.3373031616211,367.76564598083496
5,129,465.6491470336914,365.2108955383301
5,130,488.5851287841797,353.16779136657715
5,131,483.1815719604492,368.46116065979004
5,132,473.2147979736328,369.6929168701172
5,133,466.17835998535156,366.0490894317627
5,134,488.9175796508789,353.80099296569824
5,135,484.2234420776367,367.3505401611328
5,136,475.06031036376953,368.82368087768555
5,137,468.48880767822266,366.0158157348633
5,138,487.99949645996094,353.6996555328369
5,139,484.7266387939453,365.09081840515137
5,140,477.66136169433594,367.85247802734375
5,141,471.94286346435547,366.5936851501465
6,0,380.54032814482457,44.45756570614439
6,1,378.2862176258717,35.245643390775776
6,2,375.4141555704605,34.76266795729492
6,3,372.05594703125087,34.345994474649686
6,4,385.474883723529,35.54244831489499
6,5,387.7533643689471,35.323305935854414
6,6,390.177857404266,35.15824820330251
6,7,347.74602536052953,62.909928842153704
6,8,370.4330326103741,60.146397249359325
6,9,353.9593418134973,77.18026724749336
6,10,362.2458496507011,75.61886946791446
6,11,300.9321023485411,101.41447060239528
6,12,428.4319077634159,104.03808411760478
6,13,265.9716431659581,225.11053312078786
6,14,421.1366111281677,219.34021281214882
6,15,273.27287516385366,304.46803720688257
6,16,472.4681195243375,310.0468193252706
6,17,264.77026366737846,331.4649198859479
6,18,457.9904935260288,337.00797467224334
6,19,271.0026099809329,330.49236533333897
6,20,452.4214751920749,335.4891201056975
6,21,270.0527087925002,312.148690384347
6,22,400.75595243193675,309.2404396599886
6,23,331.2133006118381,305.45846539032937
6,24,394.99520261787893,310.8309390190749
6,25,319.9650149792433,449.3877191771753
6,26,397.163009615615,449.1414479445666
6,27,311.9276607176289,571.2647904921323
6,28,387.79673762619495,577.8097087377682
6,29,305.41099324822426,595.9592458605766
6,30,368.37158203125,610.6623438745737
6,121,483.8974952697754,320.12484312057495
6,122,476.7901611328125,328.1784510612488
6,123,473.69232177734375,339.32997465133667
6,124,471.49864196777344,348.90511751174927
6,125,470.7419013977051,357.1438407897949
6,126,487.703800201416,350.5075192451477
6,127,483.5766410827637,364.538369178772
6,128,474.7131538391113,366.2257719039917
6,129,468.29787254333496,363.47625732421875
6,130,490.42555809020996,352.0106506347656
6,131,485.06622314453125,367.16466665267944
6,132,475.41842460632324,367.95467376708984
6,133,469.0124034881592,364.20717000961304
6,134,490.3792095184326,352.7020239830017
6,135,485.61694145202637,366.09798431396484
6,136,476.88493728637695,367.08521604537964
6,137,471.0202217102051,364.2115330696106
6,138,489.12710189819336,352.5809383392334
6,139,485.5811595916748,363.7466096878052
6,140,478.87614250183105,366.0866045951843
6,141,473.9094924926758,364.64168071746826
7,0,392.1153683717439,39.87927084092682
7,1,389.5954477965561,30.17153718518324
7,2,386.5712014879165,29.691079430754318
7,3,382.8951640618518,29.25564584971603
7,4,397.12869070817,30.805332566417185
7,5,399.5486238376259,30.768176061136288
7,6,402.07410900517493,30.776777896832012
7,7,362.88032690262696,48.01019215049216
7,8,387.775791193372,47.50450299854862
7,9,370.82219822483466,63.494045328126454
7,10,379.9937091106177,63.32329362873381
7,11,311.94590625289874,98.78431837646872
7,12,439.3685002077723,103.88050511638755
7,13,277.0488501491914,217.13082930739085
7,14,450.7874039569333,217.56937475088563
7,15,280.50277661394193,302.68242916044346
7,16,484.1173817294645,304.8163789509405
7,17,270.62299859334075,332.4585668076105
7,18,482.16586817753057,336.8093345962152
7,19,277.21141941265614,331.3335810115609
7,20,475.66652418400554,335.57412638227197
7,21,277.1865631683613,316.58792951799114
7,22,438.73432768556086,315.3482383079654
7,23,344.1011710095818,297.9226752378625
7,24,405.2483463883394,302.765317744546
7,25,334.72674011834897,436.3588304764926
7,26,401.0688996197132,438.43049554285244
7,27,319.6260080731736,558.212623026775
7,28,390.7155076076742,563.0261787032214
7,29,313.83456819690764,585.3797805123031
7,30,375.94557881355286,589.4185933924746
7,32,404.02857780456543,610.3502869606018
7,121,487.1423673629761,317.2428900003433
7,122,480.039644241333,326.34555637836456
7,123,477.09238052368164,337.802215218544
7,124,475.0209617614746,347.5796717405319
7,125,474.03595447540283,355.8152747154236
7,126,490.8314275741577,348.1312555074692
7,127,486.9362211227417,362.0936357975006
7,128,478.43952655792236,363.35835814476013
7,129,472.50218629837036,360.4796576499939
7,130,493.56751680374146,349.35648679733276
7,131,488.538818359375,364.2754966020584
7,132,479.4894528388977,364.76768732070923
7,133,473.59200716018677,361.12079679965973
7,134,493.68431329727173,349.9066311120987
7,135,489.08275842666626,363.28559160232544
7,136,480.8611822128296,364.0561491250992
7,137,475.43731212615967,361.2128394842148
7,138,492.64691829681396,349.7348213195801
7,139,489.22974824905396,361.07192873954773
7,140,482.82448053359985,363.2680517435074
7,141,478.2435989379883,361.7783582210541
8,0,397.83221902930416,38.88070807062064
8,1,394.7368332632703,28.7581420531608
8,2,391.33846331577934,27.964150149225166
8,3,387.585615335191,27.197968792435816
8,4,403.8974323522489,30.161114556065407
8,5,406.76018000107086,30.27023563534044
8,6,409.75075431099054,30.398710635581764
8,7,372.509501872077,39.45313913819493
8,8,399.9056465767283,41.12517986451715
8,9,380.382940526738,55.72668961679159
8,10,391.1093325447664,56.73184773089818
8,11,316.81178226395775,100.8652815576637
8,12,446.5919786035384,105.55867326321683
8,13,284.49165206460714,213.75314436464487
